loadfactor1,loadfactor2,loadfactor3,loadfactor4,loadfactor5,loadfactor6,loadfactor7,loadfactor8,loadfactor9,loadfactor10,loadfactor11,loadfactor12,loadfactor13,loadfactor14,loadfactor15,loadfactor16,loadfactor17,loadfactor18,loadfactor19,loadfactor20,load_factor_power1,load_factor_power2,load_factor_power3,load_factor_power4,load_factor_power5,load_factor_power6,load_factor_power7,load_factor_power8,load_factor_power9,load_factor_power10,load_factor_power11,load_factor_power12,load_factor_power13,load_factor_power14,load_factor_power15,load_factor_power16,load_factor_power17,load_factor_power18,load_factor_power19,load_factor_power20,load_factor_power21,load_factor_power22,load_factor_power23,load_factor_power24,feasible?,optimal_solution
-1.264437e-01,2.686584e-01,2.099583e-01,-3.920712e-02,-1.917027e-02,7.791181e-02,-2.051809e-01,-2.911307e-01,-1.406928e-01,-2.907338e-01,1.046993e-01,3.088130e-02,-1.070111e-01,1.681214e-01,-2.125287e-01,-1.530716e-01,-1.246117e-01,-1.824408e-01,-2.472368e-01,2.219857e-01,2.783507e-01,8.696500e-02,-9.410536e-03,2.806171e-01,-2.140861e-01,7.939792e-02,9.713302e-02,-3.969610e-02,-2.643857e-01,-4.366439e-03,-2.091963e-02,1.840481e-01,-1.460034e-01,-6.514178e-02,-1.558967e-01,1.118660e-01,2.939301e-01,-1.935423e-01,1.928680e-01,-1.614069e-01,-2.652145e-01,-2.167101e-01,2.610919e-01,2.331253e-01,0,0
-1.308929e-01,-1.929031e-01,2.819223e-01,1.451637e-01,-1.441250e-01,4.874121e-02,2.731574e-01,-2.515477e-01,-2.498795e-01,7.148090e-02,-1.653039e-01,1.591104e-01,4.089153e-02,9.971285e-02,-2.353117e-01,-2.494302e-01,7.507264e-02,-5.416124e-02,-2.476485e-01,-7.736163e-02,-2.470868e-01,1.102262e-01,-2.277595e-01,-2.935806e-01,3.436094e-02,2.442654e-01,2.162740e-01,-9.692917e-02,-2.837047e-01,1.805156e-01,1.835910e-01,2.210929e-01,1.017880e-01,1.846673e-01,2.384990e-01,-2.770203e-02,3.469518e-02,3.678677e-03,1.151903e-01,1.097441e-01,1.218818e-02,1.970809e-01,3.467632e-03,1.949151e-01,1,1.726100e+05
-2.833730e-01,-2.487659e-01,2.888463e-01,6.570116e-02,-4.942059e-02,-1.984715e-01,8.994069e-02,-2.778150e-01,-1.130317e-01,-1.059125e-01,6.446514e-02,9.049875e-02,2.076328e-01,2.565486e-01,9.627464e-02,4.690435e-02,-6.077067e-02,2.799675e-01,-2.075525e-01,2.370521e-01,1.032866e-01,-1.862476e-01,2.374375e-01,2.699078e-01,2.769435e-01,1.380495e-01,-5.622694e-02,1.462495e-01,-1.272079e-01,-1.113497e-01,6.353782e-02,5.690828e-02,2.271966e-01,-1.472395e-01,1.597130e-01,2.646080e-01,-2.993802e-01,-1.434653e-02,9.422420e-02,2.059939e-01,-1.897564e-01,2.136955e-01,-8.138071e-02,2.353644e-01,0,0
-1.511331e-01,2.073690e-01,2.920065e-01,-2.600575e-01,1.283568e-01,-1.019307e-01,7.526123e-02,-1.451222e-01,9.060457e-02,-7.731169e-02,-1.231075e-01,2.470579e-01,2.654993e-01,6.813002e-02,-1.713193e-01,2.636513e-01,1.502721e-01,1.506539e-01,-1.729672e-01,1.980939e-01,-1.133922e-01,2.909345e-02,1.092398e-01,-1.581182e-01,-1.993580e-01,5.089208e-03,1.751183e-01,1.154487e-01,-2.286160e-01,2.404453e-01,-1.215746e-02,2.680060e-01,3.206022e-02,-2.491189e-01,-1.785222e-01,2.125428e-01,1.235564e-01,2.369637e-01,-1.025124e-01,1.680084e-02,9.023888e-02,5.657451e-02,-1.611222e-01,-4.390719e-02,1,1.682868e+05
1.863775e-01,2.159992e-01,-2.486951e-02,2.583866e-01,-1.452642e-01,2.606673e-01,7.147178e-02,2.912669e-01,-2.804137e-01,1.351000e-01,3.933254e-02,-4.545572e-03,-1.444691e-01,-1.039016e-01,-1.503227e-01,-1.684393e-01,1.797965e-01,1.437004e-03,-2.500861e-01,1.661905e-01,-1.559429e-01,7.897245e-02,1.264437e-01,1.454301e-01,-6.584118e-02,1.558952e-01,2.417615e-01,5.245201e-02,-2.457542e-01,-2.226144e-01,-2.368425e-01,-1.963635e-01,-2.241415e-01,1.669805e-01,-2.763531e-01,-1.550649e-01,2.274398e-01,2.841113e-01,6.325320e-02,2.857430e-01,-2.739291e-01,2.691437e-01,-1.132224e-01,1.793837e-01,1,1.724281e+05
2.938242e-01,-2.106742e-02,1.407510e-01,8.448457e-02,1.338560e-01,-2.693335e-01,2.520272e-01,2.561047e-01,3.119702e-02,2.783495e-01,-1.314267e-01,6.128798e-02,-6.212239e-02,7.681394e-02,-1.196206e-01,1.916150e-01,-2.581284e-01,-2.748735e-01,-2.703622e-01,-2.097270e-01,2.018945e-02,1.436327e-01,9.236216e-03,-6.003245e-02,2.917481e-01,-2.830544e-01,2.596583e-01,2.585130e-01,-6.544877e-02,-1.713211e-01,7.152798e-02,-1.932166e-01,1.819249e-01,-1.476397e-01,-1.255163e-01,2.495495e-01,2.417501e-01,2.122854e-02,2.177034e-01,-8.848046e-02,2.987306e-01,-3.978616e-02,-1.231128e-01,-2.750555e-01,0,0
2.252423e-01,2.695587e-01,8.351085e-02,1.491122e-01,-8.902506e-02,2.508170e-01,2.020512e-01,3.123353e-02,2.205763e-01,2.099231e-01,1.850468e-01,-2.215843e-01,2.160154e-02,2.404699e-01,1.624991e-01,-4.757208e-02,2.867282e-01,-1.495361e-01,-9.983386e-02,2.725203e-01,-6.278972e-02,2.732340e-01,-2.335227e-01,8.853179e-02,1.657291e-02,-8.805456e-02,-1.810805e-01,-1.676436e-01,-2.737071e-01,1.278984e-01,9.230412e-02,-3.373812e-02,1.313637e-01,-2.340144e-01,2.632315e-01,2.085760e-01,9.542140e-02,-7.270130e-02,-5.005996e-02,-1.070765e-02,2.611703e-01,2.181558e-01,-1.324569e-02,3.271110e-02,0,0
-1.542317e-01,2.483063e-01,7.338752e-02,-1.609832e-01,1.620793e-01,-2.366958e-01,3.313519e-02,-2.430264e-01,4.859044e-02,-1.482119e-01,8.968008e-02,1.294962e-01,1.451137e-02,9.451284e-02,1.879763e-01,1.845074e-01,7.180920e-02,-2.933852e-02,-5.523001e-02,2.248486e-01,1.852292e-01,2.402040e-01,-2.930462e-01,-7.214134e-02,-1.586868e-01,-1.224390e-01,1.427973e-01,1.344509e-01,-2.292035e-02,-8.083532e-02,5.081497e-02,2.022465e-02,3.034774e-02,6.928624e-02,-6.261104e-02,1.630311e-01,-1.492781e-01,9.345646e-02,2.762383e-01,-2.978671e-01,1.340166e-01,-2.346030e-01,2.627249e-02,7.614961e-02,0,0
-1.946997e-02,1.001655e-01,-2.797354e-02,1.542695e-02,9.514082e-02,-1.912828e-01,1.728297e-01,6.171920e-02,2.881997e-01,-1.665701e-01,-2.024012e-02,2.373851e-01,6.086005e-02,1.355753e-01,-5.179790e-02,1.105858e-01,2.676330e-01,-1.798884e-01,1.844192e-01,2.817228e-01,1.217590e-01,-1.890390e-01,3.943929e-02,2.452848e-01,-2.095860e-01,2.073106e-01,1.921215e-01,-3.953392e-04,-2.774497e-01,-2.114985e-01,2.535832e-01,-2.735071e-01,-7.650074e-02,7.142378e-02,-1.818312e-01,2.886479e-01,-2.064149e-01,2.380752e-02,7.080679e-02,-1.614060e-01,-2.021461e-02,-5.394883e-03,1.601174e-01,8.056845e-02,0,0
-4.456535e-02,6.120470e-02,-4.475792e-02,1.864327e-01,2.651317e-01,2.219465e-01,1.223997e-01,-1.782065e-02,1.096188e-01,-2.919490e-01,2.894869e-01,-1.967536e-01,2.437562e-01,1.842659e-01,1.800838e-01,-1.386384e-01,-1.685077e-01,-4.271958e-02,2.096227e-01,-2.977221e-02,-2.912588e-01,-1.708742e-01,-2.295738e-01,1.604541e-01,-2.512700e-01,2.990481e-01,-6.623279e-02,2.431217e-01,-1.868534e-01,-3.547668e-02,2.068871e-01,5.716187e-02,-2.270514e-02,7.589848e-03,4.433132e-02,-3.580848e-02,-1.838646e-01,-2.316205e-01,-2.092632e-01,-2.685054e-01,3.520585e-02,2.086326e-01,-8.452840e-02,-2.548135e-01,1,1.577120e+05
2.039044e-01,2.220614e-01,1.900524e-01,2.266809e-01,4.260526e-02,2.784217e-01,6.392661e-02,6.236864e-02,-1.084214e-01,1.087225e-01,-2.688206e-01,-2.192721e-01,-2.218547e-01,9.312077e-02,-1.948004e-01,-9.531191e-02,-2.734130e-01,-1.597594e-01,2.785346e-01,5.483642e-03,2.612521e-01,-8.839240e-02,7.163530e-02,2.884194e-01,8.607751e-02,-2.727011e-01,-2.186575e-02,-9.914919e-02,1.930893e-02,-1.291523e-01,-2.266433e-01,1.009734e-01,1.088159e-01,2.202836e-01,-2.205711e-01,1.791722e-01,1.960612e-01,8.792996e-02,-1.770467e-01,-1.431476e-01,-4.890191e-02,2.507944e-02,-1.353723e-02,-1.952406e-02,1,1.686763e+05
-1.223220e-01,1.975354e-02,2.772469e-01,-1.893026e-01,5.939027e-03,-9.372714e-02,1.618352e-01,1.817199e-01,-4.526405e-02,-1.775265e-01,-2.597463e-01,-1.808110e-01,-1.365595e-01,5.927335e-02,2.238501e-01,-2.230614e-01,2.749132e-01,1.099025e-01,1.451785e-01,2.897285e-01,-2.093553e-01,1.380512e-02,2.661056e-01,2.194116e-01,-6.476048e-02,-1.296795e-01,1.570379e-01,-1.557094e-01,-1.474606e-01,-2.495482e-01,2.184865e-01,-3.126065e-02,3.707176e-02,1.420266e-01,1.778933e-01,-3.149512e-02,-1.895235e-01,1.972397e-01,-2.814012e-01,2.680370e-01,4.618671e-02,2.252332e-01,6.513926e-02,-1.490042e-01,0,0
-2.703011e-03,1.946758e-01,2.123834e-01,5.749797e-02,-1.558958e-01,-1.881044e-01,1.460343e-01,-1.576716e-01,2.369453e-02,1.495685e-01,-1.630505e-01,-1.952993e-01,-2.761586e-01,-2.114587e-01,2.108633e-01,-2.372185e-01,-1.658130e-01,-2.803457e-01,1.058140e-01,-1.609781e-01,-5.033954e-02,1.895008e-02,1.075278e-01,7.725086e-03,-1.205326e-01,-2.367692e-01,-1.290407e-01,1.613117e-01,8.446962e-02,1.807984e-01,1.027232e-02,-1.607400e-01,7.677716e-02,-1.175967e-01,-2.822828e-01,2.419987e-01,-4.777826e-02,-4.432153e-02,1.447510e-01,2.690750e-01,-2.564907e-01,-1.963793e-01,-1.065855e-01,-1.509455e-01,0,0
-1.690856e-02,2.890947e-01,-2.202563e-01,-1.299225e-01,1.803847e-01,9.886614e-02,-1.327450e-01,-1.112114e-01,-4.803105e-02,6.167206e-02,1.316033e-01,2.143802e-01,1.086669e-01,-1.578108e-01,2.554323e-01,1.687172e-01,-1.155711e-01,-1.170206e-01,2.287010e-01,-2.243529e-01,-5.184497e-02,-2.164193e-01,-7.366963e-02,-4.533752e-02,-1.622103e-02,-4.629491e-02,-2.383461e-01,1.635482e-01,-2.176764e-01,-4.542458e-02,-1.368263e-01,-1.193952e-01,1.034525e-01,1.067203e-02,-1.859478e-01,-1.851934e-02,-9.627548e-02,1.226983e-01,-1.643429e-01,2.069929e-01,1.573780e-02,3.717438e-04,-1.477885e-01,-1.883066e-01,1,1.627219e+05
-2.475163e-01,-6.014701e-02,-1.322273e-01,-4.589397e-02,-1.212820e-03,9.600913e-02,-2.258317e-03,7.228092e-02,4.946392e-02,-4.300056e-02,-2.970142e-01,-1.832902e-01,-1.078760e-01,-2.118131e-01,5.919833e-02,6.689969e-02,5.595576e-05,-1.074907e-01,9.195483e-02,-1.858299e-01,8.007650e-02,-1.333724e-01,1.963202e-01,-8.128593e-02,1.400197e-01,-1.845493e-01,-1.113246e-02,1.821568e-01,-6.180707e-02,-2.030556e-01,8.938933e-02,1.519955e-01,-1.318844e-01,-2.918288e-02,2.402693e-01,2.231914e-01,1.243126e-01,5.454036e-02,1.904294e-01,2.445868e-01,-2.984955e-01,-6.166334e-02,3.684581e-02,1.403539e-01,1,1.664068e+05
2.194489e-02,1.649672e-01,-6.422406e-02,2.936713e-01,9.128818e-03,-1.270596e-02,1.496655e-01,4.361298e-02,-8.252081e-02,-6.453129e-03,-1.865170e-01,-6.384995e-02,-2.820229e-01,-2.248256e-02,-1.353155e-01,1.602952e-02,-2.824367e-01,3.305206e-02,-1.242013e-01,4.649441e-02,-2.964714e-01,1.409652e-01,-3.389769e-02,1.187050e-01,-1.889740e-01,-2.624281e-01,-7.313485e-02,1.175979e-01,-2.383090e-01,-1.824995e-01,-2.762841e-02,7.268951e-02,1.500745e-01,-2.341590e-01,7.477416e-02,-6.758369e-02,1.020542e-01,-1.778638e-01,1.675128e-02,-1.967025e-01,-2.887914e-01,-7.829852e-03,-1.894933e-01,8.300600e-02,1,1.608758e+05
6.392126e-02,-2.821302e-01,-2.119516e-01,-1.296101e-01,-2.970768e-01,1.014947e-01,2.221548e-01,2.818099e-02,2.589843e-02,6.943556e-02,-1.186911e-01,-7.996081e-02,4.496384e-02,1.855300e-01,-1.790420e-01,-1.034856e-01,1.457528e-01,-9.544785e-02,-2.714334e-01,-2.061858e-01,1.396619e-01,-3.579730e-02,9.789409e-02,-1.566540e-01,2.991595e-01,-1.542729e-01,2.644970e-01,-1.696681e-01,-1.461369e-03,1.927062e-01,1.299528e-01,1.233482e-01,-3.573566e-02,1.525050e-01,2.519721e-01,-3.518895e-02,1.677929e-02,-2.603786e-01,-6.553616e-02,-1.965686e-02,2.370826e-01,-2.336655e-01,1.386826e-01,2.728270e-02,1,1.628907e+05
-1.168119e-01,-2.924863e-01,-1.390423e-01,1.780473e-01,2.579959e-01,7.519869e-02,-2.203155e-01,1.545422e-01,1.614321e-02,1.523214e-01,2.151670e-01,2.685249e-01,9.272252e-02,2.125549e-01,1.455528e-01,1.362607e-01,2.152745e-01,2.538018e-01,2.412456e-01,-6.254984e-02,-1.836811e-01,-2.932582e-03,8.107498e-02,2.281320e-01,2.415219e-01,-1.157035e-01,1.520280e-01,-1.305432e-01,-7.885388e-02,-1.243641e-01,-5.178556e-02,-1.711706e-01,-1.086084e-01,-2.268481e-01,2.778109e-01,2.389806e-03,2.538604e-01,1.476961e-01,-2.537683e-02,1.527733e-01,7.681385e-02,-1.177449e-01,1.299559e-02,1.273873e-01,0,0
-1.349676e-01,-2.351595e-01,-1.852368e-01,-6.777226e-02,2.124359e-01,-1.374931e-01,7.581528e-02,7.413108e-02,-5.517172e-02,-2.697989e-01,1.469003e-01,-1.225647e-01,-6.092508e-02,-7.365626e-02,9.816158e-02,-2.482000e-01,2.993395e-02,-2.907469e-01,2.898234e-01,5.905633e-02,-2.495872e-01,1.977442e-01,2.335893e-02,2.524569e-02,1.951052e-01,-2.808095e-01,2.267763e-01,-2.792196e-01,1.159167e-01,5.249069e-02,8.504951e-02,-7.555189e-02,-1.347228e-01,5.645149e-03,2.314939e-01,3.917380e-02,9.788933e-02,-3.517246e-02,2.832835e-01,1.455135e-01,-8.705849e-02,9.211862e-02,2.556985e-02,2.304337e-01,1,1.653957e+05
-2.714072e-01,-3.145251e-02,3.455269e-02,4.413665e-02,2.432264e-01,-9.155164e-02,-3.148297e-02,2.107426e-01,4.609758e-02,9.239576e-02,-1.329844e-01,-7.517219e-03,7.257143e-02,-2.199636e-01,-2.802548e-01,-2.319534e-01,-1.352335e-02,-2.855840e-01,7.572536e-02,-2.414504e-01,-6.953146e-02,-2.119512e-01,1.181270e-01,2.434851e-01,-1.091347e-01,1.598953e-01,-1.275011e-01,2.743352e-01,1.213895e-01,7.500936e-02,2.584408e-01,-1.385746e-01,2.541694e-01,1.068498e-01,1.628175e-01,4.298120e-02,2.003428e-01,1.189691e-01,-2.120348e-01,6.747668e-02,-1.324078e-01,2.495272e-01,-1.810606e-01,-1.285701e-01,1,1.735753e+05
2.554225e-01,-5.666557e-02,-2.549804e-01,2.168115e-01,1.157855e-02,-1.086385e-01,2.778194e-01,2.629571e-01,-1.439886e-01,-1.791649e-01,5.334522e-02,2.055109e-01,-9.796735e-02,5.185765e-02,-2.026530e-01,-1.832438e-01,1.568011e-01,-2.099409e-01,-1.404558e-01,1.136969e-01,-1.494231e-01,-4.410423e-02,-2.305040e-01,-1.376688e-01,-2.873522e-01,2.910273e-01,6.694416e-02,-7.298770e-02,-2.840830e-01,-6.609675e-02,-2.846482e-02,2.586019e-01,-1.328975e-01,6.886913e-02,9.910101e-02,-1.884234e-01,3.458009e-03,1.719005e-01,-2.420526e-01,6.362118e-02,-2.843640e-01,-2.957720e-01,-2.642828e-01,-1.115972e-02,1,1.657125e+05
-2.647632e-02,9.195069e-02,-1.954073e-01,-1.999668e-01,1.250900e-02,1.441762e-01,-2.251532e-02,2.217685e-01,9.624716e-02,-1.505459e-01,-1.590587e-01,-7.557197e-02,1.539696e-01,2.627626e-01,2.171436e-01,-1.430335e-01,-5.263264e-02,6.692646e-02,2.810067e-02,-6.643503e-02,-2.909464e-01,-2.806834e-01,-1.274844e-01,-9.802609e-02,-8.267034e-02,1.843143e-01,-2.784114e-01,-8.496285e-02,8.296688e-02,-2.141975e-01,2.146432e-01,8.733864e-02,-2.308239e-01,-1.751416e-01,1.472990e-01,-5.795602e-02,-9.317963e-03,2.324730e-01,-2.175339e-01,2.786237e-01,-2.744222e-01,-2.403358e-01,-1.660569e-01,1.839510e-01,1,1.570156e+05
-2.591220e-01,3.075399e-02,5.752017e-02,-2.127001e-01,-1.614350e-01,-1.281737e-01,1.984508e-01,-2.079474e-01,3.128328e-02,4.088383e-02,-9.394794e-02,-8.962969e-02,2.754672e-01,3.200637e-02,9.163872e-02,-5.555930e-03,8.798999e-02,6.315047e-02,-2.128960e-01,-9.919168e-02,-2.391475e-01,1.273469e-01,-2.471189e-01,2.196465e-01,2.180691e-01,1.250705e-01,-8.145256e-03,1.194879e-01,-6.300776e-02,1.784976e-01,1.718502e-01,-2.066828e-01,-1.093095e-01,-9.361009e-02,-8.149782e-02,3.998733e-02,-2.749875e-01,9.598183e-02,-1.790209e-01,-5.012247e-02,-2.946441e-02,-9.076394e-02,-7.003181e-02,-1.918164e-01,1,1.581149e+05
-2.035415e-01,1.297430e-01,2.823712e-01,2.577302e-01,2.406402e-01,-2.233540e-01,-2.124426e-01,-2.566411e-01,2.552414e-02,2.294917e-01,1.907514e-02,1.690292e-01,-1.869277e-01,2.178668e-01,-1.875451e-01,-2.671415e-01,-4.710539e-02,3.306266e-02,2.824452e-01,-2.449477e-01,-2.373960e-02,-2.233070e-01,-8.215601e-02,-1.631150e-01,2.085016e-01,-9.511555e-02,-1.639264e-01,-5.509116e-02,1.098384e-01,-2.606268e-01,-1.915625e-01,1.165842e-01,1.513540e-01,7.065257e-02,2.275191e-01,-1.987199e-01,1.221286e-01,2.503561e-01,-2.095562e-01,-1.537416e-01,2.801074e-02,-9.352840e-02,1.143834e-01,-2.654594e-01,0,0
-1.450868e-01,-2.776558e-01,-2.903687e-01,-2.083764e-01,-2.274948e-02,1.535407e-01,1.372890e-01,-8.856633e-02,-1.251643e-02,1.884443e-01,2.030417e-01,-1.080500e-01,-2.974410e-01,-2.718415e-01,1.426844e-01,-1.364206e-01,-1.110851e-02,-1.847812e-01,2.082677e-01,2.026566e-03,-1.356491e-01,-2.369358e-01,-6.573622e-02,-1.265934e-01,7.980210e-03,-9.104599e-02,2.569368e-01,1.739687e-01,2.166068e-01,-2.222994e-01,4.504210e-02,-1.711305e-01,2.209431e-01,-2.909883e-01,-2.365535e-01,-7.436575e-02,-5.874366e-02,-1.336680e-01,-2.423622e-01,-2.287618e-01,-1.092331e-01,2.704757e-01,-1.755561e-01,1.483682e-01,0,0
6.913301e-02,1.207249e-01,2.923098e-01,3.743667e-02,2.186498e-01,-4.877479e-02,9.268161e-02,2.551567e-01,9.849049e-02,-1.181516e-01,7.196742e-02,-8.920901e-02,-1.065800e-01,6.612304e-02,-2.038061e-01,-7.956639e-03,2.673806e-01,-6.965145e-02,-1.866224e-01,-1.869663e-02,1.629611e-02,-1.271522e-01,7.199538e-03,-2.988218e-01,-1.336230e-01,-9.074221e-02,-1.296295e-01,-2.484287e-01,1.306873e-02,1.730875e-01,2.655591e-01,-1.626125e-03,5.625232e-02,-1.254840e-01,-2.105043e-01,-2.208770e-01,1.394165e-01,1.406817e-01,-1.923900e-01,-5.186377e-02,5.648660e-02,-2.248308e-01,1.712214e-01,7.199532e-02,1,1.570039e+05
2.111728e-01,-1.858667e-01,2.419636e-01,-7.009449e-02,2.658746e-01,7.042939e-02,1.740573e-01,8.865257e-03,1.868682e-02,-1.034437e-01,-2.223812e-01,-6.970685e-02,-1.710141e-01,-2.802808e-01,-1.350679e-01,-1.916544e-01,2.253182e-01,-2.512581e-01,-1.896626e-01,1.224184e-01,2.045447e-01,2.056006e-01,1.966819e-01,-2.931147e-01,-1.397758e-01,2.999255e-01,-2.281900e-01,-5.946302e-03,1.740157e-01,-2.266717e-01,9.744551e-02,-7.151733e-03,-1.834260e-01,2.271780e-01,-1.911076e-01,8.343172e-02,1.444961e-01,3.760373e-02,7.730494e-02,-2.286208e-01,-1.151778e-01,5.217732e-02,-6.272177e-02,9.836765e-02,1,1.642547e+05
-1.926520e-01,-1.632484e-01,1.295919e-01,1.484296e-01,6.190773e-02,2.263799e-01,-1.488057e-01,-9.630756e-02,-3.211891e-03,-1.109837e-01,2.726345e-02,1.094868e-01,-1.677799e-01,-8.797528e-03,2.957888e-01,-1.055032e-01,-2.787828e-01,1.904110e-01,1.984070e-03,-2.683297e-01,2.515355e-01,-1.491249e-01,-2.872193e-01,2.763027e-01,1.093324e-01,-1.136024e-01,-1.657593e-02,5.955352e-02,-7.567886e-02,2.246927e-01,1.357036e-01,2.726044e-01,-8.936069e-02,2.623045e-01,-1.253966e-02,8.539358e-02,1.419883e-01,1.856028e-01,-6.224438e-02,-3.123241e-02,1.903662e-01,1.305343e-01,2.645095e-01,2.877587e-01,1,1.697843e+05
1.047641e-01,-1.942343e-01,2.617851e-01,2.420272e-01,-2.479927e-01,-1.842000e-01,-1.348842e-01,1.430471e-01,2.156240e-01,4.699343e-02,-1.802127e-01,-5.094607e-02,-2.172845e-01,2.504377e-01,1.587186e-01,6.128300e-03,-2.785497e-02,-2.412948e-01,-1.087948e-01,-2.276203e-01,2.341830e-01,-5.729137e-02,2.575639e-01,-5.875310e-02,-2.539006e-01,-1.528193e-01,-8.984370e-02,1.504370e-01,-1.891511e-01,-4.141581e-02,2.239473e-01,2.025665e-02,-2.381072e-01,-2.852865e-01,1.234859e-01,2.874765e-01,1.710992e-01,1.588357e-01,1.052685e-01,1.773016e-01,-2.759893e-01,-1.411910e-01,1.172385e-01,2.201930e-01,0,0
-2.466245e-01,-1.039792e-01,2.690192e-01,-2.022306e-01,-2.479965e-01,5.676233e-02,2.585939e-01,-2.197330e-01,7.807376e-03,1.103995e-01,-1.969021e-01,-2.932441e-01,2.326099e-01,-2.788612e-01,-1.455250e-01,9.101042e-02,-1.285302e-01,-2.941754e-01,4.527110e-02,-1.153246e-01,1.694028e-01,2.693022e-02,-1.636336e-01,-1.654783e-01,-1.437611e-01,-1.146763e-01,-6.737692e-02,-1.214706e-01,1.077335e-01,-2.789558e-01,-1.031338e-01,1.471751e-01,2.656848e-01,1.816395e-01,-1.555043e-01,-1.602507e-01,-1.857979e-01,2.294985e-01,-1.572866e-01,1.549084e-01,-1.433702e-01,-2.801509e-01,1.400686e-01,1.357211e-01,1,1.594289e+05
1.537019e-01,1.762540e-01,5.092956e-02,-2.235709e-02,2.360560e-01,1.969081e-01,-2.698254e-01,2.777903e-01,-2.955961e-01,4.387932e-02,4.345849e-02,2.006278e-01,-6.917036e-02,-2.453755e-01,4.901236e-02,-2.850925e-01,-8.292254e-02,2.911901e-01,2.212673e-01,-2.085020e-01,-2.090916e-01,2.827700e-01,-2.010166e-01,1.363413e-01,2.344345e-01,2.152291e-01,-1.894458e-01,-1.579149e-01,-2.889824e-01,2.588433e-01,2.322727e-01,5.727970e-02,-2.343794e-01,-1.958744e-01,4.617622e-02,-1.490058e-01,-1.198969e-01,-1.974076e-01,-1.862450e-01,-2.194731e-02,5.924384e-03,6.947934e-03,2.982833e-01,-2.222425e-01,1,1.580557e+05
1.075871e-03,-2.857425e-02,1.393624e-01,2.547061e-01,-1.243715e-02,-2.470619e-01,4.179213e-02,-1.530295e-01,-2.762533e-01,1.728841e-01,-1.363391e-01,1.662423e-01,-7.074634e-03,-1.092385e-01,-1.115847e-01,-2.747851e-01,2.063990e-02,1.941309e-01,-2.496628e-01,-2.348648e-01,1.792957e-01,1.865982e-01,2.569243e-01,-1.653694e-01,-6.195153e-04,1.964665e-01,1.004003e-01,5.636169e-02,9.118549e-02,-1.568904e-01,-2.846759e-01,1.417544e-01,-1.039249e-01,-7.394587e-02,6.756963e-02,9.429903e-02,-1.782607e-01,1.956189e-01,-7.187604e-02,7.904665e-02,2.798468e-01,3.887174e-02,-8.465331e-02,7.138207e-02,1,1.720478e+05
-2.962738e-01,-4.106265e-02,-1.738230e-01,8.485487e-02,1.257535e-01,-2.287334e-01,-2.507136e-01,2.438010e-01,-6.645675e-02,2.004210e-02,2.779449e-01,1.554324e-01,-1.046758e-01,-2.484904e-01,2.161441e-02,-9.832473e-02,-2.869888e-01,1.626914e-01,-6.905452e-02,4.279269e-02,1.755356e-02,9.608509e-02,1.168476e-01,-1.120670e-01,-2.773333e-01,-5.126227e-02,-1.643735e-01,-2.993311e-01,1.114299e-01,2.712375e-01,-6.530894e-02,-1.198209e-01,3.225109e-02,2.111858e-01,1.769805e-01,1.108540e-01,-4.073575e-02,1.142604e-01,-1.703848e-01,-1.296339e-01,1.666924e-01,2.579881e-01,-1.859703e-01,-1.223620e-01,1,1.722151e+05
2.932931e-01,1.664877e-01,4.418631e-02,-2.152324e-01,-1.110426e-01,-7.988441e-02,-1.248629e-01,-3.242831e-02,6.637951e-02,-1.722512e-01,-1.501441e-01,-2.327097e-01,-1.154468e-01,-1.531033e-03,-6.115329e-03,2.973463e-01,2.886651e-01,-3.806234e-02,2.832124e-01,-1.713613e-01,1.534457e-01,2.645085e-01,6.739340e-02,-1.107623e-01,-2.339541e-01,-2.556487e-01,-1.081855e-01,9.650348e-02,1.170912e-01,-1.753692e-01,-2.503224e-01,-1.166936e-01,2.854474e-02,1.528018e-01,1.779439e-02,-1.278097e-01,7.450783e-02,-1.410980e-01,9.161575e-02,2.051388e-01,8.336869e-02,3.937888e-02,-1.157147e-01,2.260662e-01,1,1.577890e+05
-2.060565e-01,1.312650e-01,-2.419090e-01,1.241697e-01,-2.984209e-01,1.657235e-01,-5.065689e-03,-1.773679e-01,1.375480e-01,-1.106075e-01,2.302906e-01,-1.918599e-01,2.631304e-01,2.824501e-01,-1.173089e-01,2.174918e-01,2.053075e-01,-4.523237e-02,-8.178936e-02,-1.305375e-01,2.467253e-02,-2.793881e-02,2.805653e-01,2.017057e-01,-1.715118e-01,-3.627654e-02,-1.989138e-01,1.745233e-02,1.760908e-01,-2.784725e-01,-1.851847e-01,2.864733e-01,2.764784e-01,3.395500e-02,8.765443e-02,-1.367442e-01,2.712547e-01,1.018649e-01,1.000848e-01,-2.933380e-01,2.117819e-01,1.669957e-01,1.109544e-01,1.444691e-01,1,1.680073e+05
