loadfactor1,loadfactor2,loadfactor3,loadfactor4,loadfactor5,loadfactor6,loadfactor7,loadfactor8,loadfactor9,loadfactor10,loadfactor11,loadfactor12,loadfactor13,loadfactor14,loadfactor15,loadfactor16,loadfactor17,loadfactor18,loadfactor19,loadfactor20,load_factor_power1,load_factor_power2,load_factor_power3,load_factor_power4,load_factor_power5,load_factor_power6,load_factor_power7,load_factor_power8,load_factor_power9,load_factor_power10,load_factor_power11,load_factor_power12,load_factor_power13,load_factor_power14,load_factor_power15,load_factor_power16,load_factor_power17,load_factor_power18,load_factor_power19,load_factor_power20,load_factor_power21,load_factor_power22,load_factor_power23,load_factor_power24,optimal_solution,source_generation1,source_generation2,source_generation3,source_generation4,source_generation5,power_generation1,power_generation2,power_generation3,power_generation4,power_generation5,power_generation6,power_generation7,power_generation8,power_generation9,power_generation10
-1.778008e-03,-8.236526e-02,-5.298447e-02,-7.679584e-03,-6.028170e-02,-9.490475e-02,4.587954e-02,4.498335e-02,-3.392165e-02,6.869883e-02,-1.431150e-02,7.293723e-02,3.141308e-02,1.620713e-02,-5.985450e-02,5.909322e-03,7.888648e-02,-3.900120e-02,7.418912e-02,8.174905e-02,-1.025255e-02,4.086268e-02,3.632907e-02,3.942971e-02,2.372015e-02,-6.980385e-02,5.216049e-02,5.620916e-02,8.082060e-02,-5.324626e-02,-6.466422e-02,-2.178018e-02,-3.588707e-02,6.309539e-02,2.270518e-02,5.200035e-02,-1.446698e-02,-8.011189e-02,-7.699300e-02,-2.531857e-02,-6.123045e-02,6.414930e-02,1.992720e-02,3.776905e-02,1.680718e+05,6.401489e+03,8000,7.877778e+03,1.780274e+03,4.662310e+03,4.444444e-02,2.133333e-02,3.076102e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.573341e-02,5.555556e-02,0
-8.508519e-02,-2.593886e-02,-7.531623e-02,2.690374e-02,-1.721603e-02,9.818313e-02,8.599112e-02,-7.015279e-02,-2.102355e-02,-7.684058e-03,1.218975e-02,5.607270e-02,-2.561218e-03,-1.600129e-02,-4.760006e-02,8.216123e-02,-9.554570e-02,6.422438e-02,-6.230632e-02,3.715138e-02,-3.403109e-02,3.661487e-02,7.984419e-02,-8.486062e-02,7.571757e-02,-6.183213e-02,6.995378e-02,3.342376e-02,-3.113216e-02,-6.972489e-02,2.707419e-02,6.955761e-02,6.436987e-02,2.564792e-02,9.126030e-02,1.798463e-02,-6.043344e-02,-1.413386e-02,-3.265080e-02,9.838900e-02,-2.395270e-02,9.854017e-02,3.760850e-03,-6.554406e-02,1.700990e+05,6.960585e+03,8000,8000,1.541109e+03,4.039389e+03,4.444444e-02,2.133333e-02,3.095239e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,3.065857e-02,5.555556e-02,0
-2.334731e-02,-4.048506e-02,4.351899e-02,-6.182601e-02,-7.636147e-02,6.739956e-02,4.882718e-02,1.810411e-02,-5.142169e-02,2.464943e-02,2.767106e-02,-3.448611e-02,-8.650213e-02,7.610772e-02,-8.008654e-03,5.277454e-02,-4.922228e-02,1.827744e-02,-1.424097e-02,-2.357987e-02,-2.895812e-02,9.484253e-02,-7.544557e-02,-6.248602e-02,7.788850e-02,1.668126e-02,-3.815072e-02,-9.984712e-02,-5.448045e-02,-7.091927e-02,-5.931324e-02,7.926451e-02,7.461888e-02,4.005789e-02,-5.900465e-03,6.542720e-02,-8.347206e-04,-2.730226e-02,-4.487938e-02,8.494816e-02,-2.260215e-02,-1.423825e-03,-4.911238e-02,7.699330e-02,1.641436e+05,6.559223e+03,8000,7.883083e+03,1.425556e+03,3.465611e+03,4.444444e-02,2.133333e-02,2.978967e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.507857e-02,5.555556e-02,0
7.401423e-03,-2.680333e-02,2.086137e-02,9.176050e-02,-2.143541e-02,-2.140540e-02,5.812740e-02,2.901568e-02,-2.122320e-02,3.779101e-02,-1.919968e-02,-7.277737e-02,-9.871346e-03,-3.311612e-02,-5.640621e-02,8.515496e-02,3.792788e-02,1.976418e-02,4.933149e-02,8.394212e-03,-7.465732e-02,-5.114667e-02,-8.413168e-02,-3.942834e-02,4.834096e-02,2.300314e-02,3.448222e-02,-9.832338e-02,3.567539e-02,6.361381e-04,-5.381831e-02,-6.502070e-02,-6.300341e-02,6.885200e-02,9.651796e-02,8.274792e-02,-3.052612e-02,5.604492e-02,9.290918e-03,6.328848e-02,-3.254610e-03,1.799026e-02,5.745269e-02,-7.995307e-02,1.681268e+05,7.065953e+03,8000,7.896701e+03,1.525926e+03,3.553529e+03,4.444444e-02,2.133333e-02,3.057088e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.917329e-02,5.555556e-02,0
2.262247e-02,8.714725e-02,1.937770e-02,9.591803e-02,-1.179868e-02,4.792239e-02,-9.247922e-02,5.294533e-02,3.656316e-03,-9.893669e-02,-4.455998e-02,6.966447e-03,5.359258e-02,-8.938148e-02,9.810689e-03,6.019891e-02,2.991661e-02,8.628940e-02,-8.505371e-02,-4.463871e-02,4.010661e-02,8.611196e-02,7.252334e-02,-6.651163e-02,-4.737220e-02,-8.567794e-02,9.573456e-02,-5.272318e-02,3.211967e-02,-8.207386e-02,-5.784581e-02,5.648767e-04,-7.900927e-02,-2.222532e-02,7.597544e-03,-3.215916e-02,1.118004e-02,7.353664e-03,-2.187790e-02,3.925402e-02,3.569649e-02,3.746063e-02,1.229825e-02,-2.838402e-02,1.651785e+05,7.020007e+03,8000,7.991120e+03,1.329253e+03,3.405274e+03,4.444444e-02,2.133333e-02,3.122968e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.358316e-02,5.555556e-02,0
-9.420676e-02,7.693638e-02,5.420107e-02,-3.405298e-02,5.931172e-02,-3.507234e-02,-3.842351e-02,8.562182e-02,9.538323e-02,4.711061e-03,9.038703e-02,7.759930e-02,3.606512e-03,-2.545024e-02,4.207092e-02,-8.871315e-03,2.104258e-02,9.808124e-02,5.478325e-02,-3.314472e-02,8.384750e-02,5.300103e-02,1.994807e-02,6.659363e-02,7.920870e-02,9.454407e-02,9.970410e-02,-7.207013e-02,-8.589159e-02,-8.530667e-02,-9.705124e-02,9.436401e-02,-8.104662e-02,6.834737e-02,3.703460e-02,-2.488567e-03,-3.066102e-02,-2.927044e-02,-4.923222e-02,8.220359e-02,4.512851e-02,-9.481484e-02,-7.695749e-03,-4.373975e-02,1.670379e+05,6.419867e+03,8000,8000,1.697671e+03,3.991323e+03,4.444444e-02,2.133333e-02,3.127237e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.605039e-02,5.555556e-02,0
7.038915e-02,6.884997e-02,7.810137e-02,-2.363152e-02,-1.123896e-02,-7.968370e-02,-5.483862e-02,9.426409e-02,-4.307521e-02,8.147923e-02,7.811046e-02,8.450090e-02,-6.877009e-02,7.594443e-02,2.639899e-02,-5.787436e-02,-3.097682e-02,-6.801624e-02,-1.113037e-02,-8.324501e-02,-8.220036e-02,-6.301888e-02,5.370375e-03,-1.657952e-02,6.013193e-02,8.664047e-02,-6.442705e-02,7.201335e-02,9.147899e-02,9.189412e-02,-9.242748e-02,-8.848330e-02,-9.884052e-02,-3.746377e-02,-8.886032e-02,-4.122750e-02,-2.879670e-02,9.073540e-02,-4.609816e-03,-4.435231e-02,6.010390e-04,2.867158e-02,-7.775087e-02,5.161233e-02,1.658117e+05,6.290182e+03,8000,8000,1.798954e+03,3.616780e+03,4.444005e-02,2.133333e-02,2.950705e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.711663e-02,5.555556e-02,0
4.050461e-02,-7.752098e-04,2.664185e-02,-2.932113e-02,-4.259121e-02,-7.335858e-02,8.741608e-02,6.096717e-02,8.760571e-02,-6.292390e-02,8.663115e-02,8.715064e-02,-4.329110e-02,-4.507315e-02,1.028631e-02,-6.294215e-02,-1.157978e-02,-6.293647e-02,8.947518e-02,-1.235069e-03,-6.693630e-02,-6.056073e-02,3.820547e-02,1.476057e-02,7.466463e-02,-5.107319e-02,2.592159e-02,-9.311375e-02,3.239692e-03,7.264530e-02,9.682531e-02,-9.802540e-02,-4.943170e-02,-5.523007e-02,-9.049248e-02,-9.796551e-02,-1.960938e-03,-9.090357e-02,-4.433437e-02,2.799491e-02,-4.106159e-02,-4.606906e-02,1.810930e-02,-2.389318e-02,1.627513e+05,6.054100e+03,8000,8000,1.879203e+03,4.131273e+03,4.444444e-02,2.133333e-02,3.047880e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,1.767237e-02,5.555556e-02,0
-4.214790e-02,8.955281e-02,6.998611e-02,-1.306904e-02,-6.390089e-03,2.597060e-02,-6.839363e-02,-9.704358e-02,-4.689760e-02,-9.691127e-02,3.489977e-02,1.029377e-02,-3.567037e-02,5.604047e-02,-7.084291e-02,-5.102387e-02,-4.153725e-02,-6.081361e-02,-8.241226e-02,7.399524e-02,9.278355e-02,2.898833e-02,-3.136845e-03,9.353905e-02,-7.136204e-02,2.646597e-02,3.237767e-02,-1.323203e-02,-8.812855e-02,-1.455480e-03,-6.973211e-03,6.134936e-02,-4.866780e-02,-2.171393e-02,-5.196556e-02,3.728868e-02,9.797669e-02,-6.451409e-02,6.428935e-02,-5.380229e-02,-8.840484e-02,-7.223670e-02,8.703062e-02,7.770842e-02,1.642115e+05,6.247318e+03,8000,8000,1.510216e+03,3.954025e+03,4.444444e-02,2.133333e-02,3.054824e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.269048e-02,5.555556e-02,0
-4.363098e-02,-6.430103e-02,9.397411e-02,4.838791e-02,-4.804166e-02,1.624707e-02,9.105245e-02,-8.384922e-02,-8.329316e-02,2.382697e-02,-5.510130e-02,5.303679e-02,1.363051e-02,3.323762e-02,-7.843722e-02,-8.314339e-02,2.502421e-02,-1.805375e-02,-8.254950e-02,-2.578721e-02,-8.236227e-02,3.674207e-02,-7.591982e-02,-9.786020e-02,1.145365e-02,8.142181e-02,7.209133e-02,-3.230972e-02,-9.456823e-02,6.017187e-02,6.119699e-02,7.369762e-02,3.392932e-02,6.155577e-02,7.949966e-02,-9.234010e-03,1.156506e-02,1.226226e-03,3.839678e-02,3.658137e-02,4.062727e-03,6.569363e-02,1.155877e-03,6.497171e-02,1.683917e+05,6.834524e+03,8000,8000,1.503299e+03,3.704950e+03,4.444444e-02,2.133333e-02,3.097538e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.949039e-02,5.555556e-02,0
-9.445765e-02,-8.292197e-02,9.628209e-02,2.190039e-02,-1.647353e-02,-6.615716e-02,2.998023e-02,-9.260499e-02,-3.767722e-02,-3.530416e-02,2.148838e-02,3.016625e-02,6.921092e-02,8.551619e-02,3.209155e-02,1.563478e-02,-2.025689e-02,9.332250e-02,-6.918417e-02,7.901736e-02,3.442888e-02,-6.208252e-02,7.914582e-02,8.996928e-02,9.231451e-02,4.601651e-02,-1.874231e-02,4.874984e-02,-4.240262e-02,-3.711656e-02,2.117927e-02,1.896943e-02,7.573220e-02,-4.907985e-02,5.323767e-02,8.820265e-02,-9.979341e-02,-4.782176e-03,3.140807e-02,6.866464e-02,-6.325212e-02,7.123185e-02,-2.712690e-02,7.845479e-02,1.694575e+05,6400,8000,7.928271e+03,1.534510e+03,4.192872e+03,4.444444e-02,2.133333e-02,2.999842e-02,4.344444e-02,5.745429e-03,6.111111e-03,1.111111e-02,3.287821e-02,5.555556e-02,0
-5.037771e-02,6.912299e-02,9.733549e-02,-8.668584e-02,4.278561e-02,-3.397689e-02,2.508708e-02,-4.837407e-02,3.020152e-02,-2.577056e-02,-4.103582e-02,8.235263e-02,8.849977e-02,2.271001e-02,-5.710644e-02,8.788377e-02,5.009071e-02,5.021796e-02,-5.765573e-02,6.603131e-02,-3.779739e-02,9.697818e-03,3.641325e-02,-5.270607e-02,-6.645266e-02,1.696403e-03,5.837278e-02,3.848289e-02,-7.620533e-02,8.014844e-02,-4.052487e-03,8.933534e-02,1.068674e-02,-8.303964e-02,-5.950739e-02,7.084759e-02,4.118547e-02,7.898790e-02,-3.417080e-02,5.600279e-03,3.007963e-02,1.885817e-02,-5.370741e-02,-1.463573e-02,1.667138e+05,6.035672e+03,8000,8000,1.607140e+03,4.347264e+03,4.444444e-02,2.133333e-02,3.082783e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.665856e-02,5.555556e-02,0
6.212582e-02,7.199972e-02,-8.289838e-03,8.612888e-02,-4.842140e-02,8.688910e-02,2.382393e-02,9.708898e-02,-9.347123e-02,4.503333e-02,1.311085e-02,-1.515191e-03,-4.815637e-02,-3.463386e-02,-5.010756e-02,-5.614642e-02,5.993217e-02,4.790012e-04,-8.336202e-02,5.539684e-02,-5.198097e-02,2.632415e-02,4.214791e-02,4.847669e-02,-2.194706e-02,5.196508e-02,8.058718e-02,1.748400e-02,-8.191806e-02,-7.420480e-02,-7.894749e-02,-6.545451e-02,-7.471382e-02,5.566018e-02,-9.211770e-02,-5.168832e-02,7.581328e-02,9.470377e-02,2.108440e-02,9.524765e-02,-9.130969e-02,8.971455e-02,-3.774078e-02,5.979457e-02,1.683048e+05,7.001962e+03,8000,8000,1.998937e+03,3.592372e+03,4.430488e-02,2.133333e-02,3.106676e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.616978e-02,5.555556e-02,0
9.794139e-02,-7.022474e-03,4.691700e-02,2.816152e-02,4.461868e-02,-8.977782e-02,8.400908e-02,8.536824e-02,1.039901e-02,9.278318e-02,-4.380889e-02,2.042933e-02,-2.070746e-02,2.560465e-02,-3.987354e-02,6.387168e-02,-8.604280e-02,-9.162449e-02,-9.012072e-02,-6.990899e-02,6.729815e-03,4.787756e-02,3.078739e-03,-2.001082e-02,9.724936e-02,-9.435148e-02,8.655278e-02,8.617099e-02,-2.181626e-02,-5.710703e-02,2.384266e-02,-6.440553e-02,6.064164e-02,-4.921323e-02,-4.183877e-02,8.318316e-02,8.058337e-02,7.076178e-03,7.256780e-02,-2.949349e-02,9.957686e-02,-1.326205e-02,-4.103760e-02,-9.168515e-02,1.667971e+05,6.628407e+03,8000,8000,1.731052e+03,3.319040e+03,4.444444e-02,2.133333e-02,3.113092e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.769632e-02,5.555556e-02,0
7.508077e-02,8.985289e-02,2.783695e-02,4.970406e-02,-2.967502e-02,8.360566e-02,6.735041e-02,1.041118e-02,7.352544e-02,6.997438e-02,6.168227e-02,-7.386144e-02,7.200515e-03,8.015662e-02,5.416637e-02,-1.585736e-02,9.557608e-02,-4.984537e-02,-3.327795e-02,9.084010e-02,-2.092991e-02,9.107800e-02,-7.784091e-02,2.951060e-02,5.524302e-03,-2.935152e-02,-6.036015e-02,-5.588118e-02,-9.123570e-02,4.263279e-02,3.076804e-02,-1.124604e-02,4.378790e-02,-7.800481e-02,8.774383e-02,6.952534e-02,3.180713e-02,-2.423377e-02,-1.668665e-02,-3.569216e-03,8.705675e-02,7.271859e-02,-4.415230e-03,1.090370e-02,1.679899e+05,7.009745e+03,8000,8000,2.167906e+03,3.519544e+03,4.418908e-02,2.133333e-02,2.955079e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.639465e-02,5.555556e-02,0
-5.141057e-02,8.276878e-02,2.446251e-02,-5.366106e-02,5.402644e-02,-7.889858e-02,1.104506e-02,-8.100879e-02,1.619681e-02,-4.940398e-02,2.989336e-02,4.316539e-02,4.837123e-03,3.150428e-02,6.265877e-02,6.150245e-02,2.393640e-02,-9.779508e-03,-1.841000e-02,7.494952e-02,6.174307e-02,8.006800e-02,-9.768208e-02,-2.404711e-02,-5.289561e-02,-4.081299e-02,4.759910e-02,4.481697e-02,-7.640118e-03,-2.694511e-02,1.693832e-02,6.741551e-03,1.011591e-02,2.309541e-02,-2.087035e-02,5.434370e-02,-4.975936e-02,3.115215e-02,9.207943e-02,-9.928905e-02,4.467221e-02,-7.820099e-02,8.757498e-03,2.538320e-02,1.665740e+05,5.881610e+03,8000,7.977922e+03,1.783685e+03,4.185777e+03,4.444444e-02,2.133333e-02,3.071195e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.731594e-02,5.555556e-02,0
-6.489989e-03,3.338851e-02,-9.324515e-03,5.142318e-03,3.171361e-02,-6.376092e-02,5.760991e-02,2.057307e-02,9.606658e-02,-5.552336e-02,-6.746705e-03,7.912836e-02,2.028668e-02,4.519177e-02,-1.726597e-02,3.686192e-02,8.921101e-02,-5.996279e-02,6.147305e-02,9.390760e-02,4.058635e-02,-6.301300e-02,1.314643e-02,8.176161e-02,-6.986200e-02,6.910354e-02,6.404049e-02,-1.317797e-04,-9.248323e-02,-7.049950e-02,8.452774e-02,-9.116904e-02,-2.550025e-02,2.380793e-02,-6.061039e-02,9.621595e-02,-6.880495e-02,7.935839e-03,2.360226e-02,-5.380201e-02,-6.738202e-03,-1.798294e-03,5.337248e-02,2.685615e-02,1.674046e+05,6.398625e+03,8000,7.986990e+03,1.651716e+03,4.693259e+03,4.444444e-02,2.133333e-02,3.088879e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.409438e-02,5.555556e-02,0
-1.485512e-02,2.040157e-02,-1.491931e-02,6.214425e-02,8.837725e-02,7.398215e-02,4.079990e-02,-5.940215e-03,3.653961e-02,-9.731634e-02,9.649562e-02,-6.558453e-02,8.125208e-02,6.142198e-02,6.002794e-02,-4.621279e-02,-5.616924e-02,-1.423986e-02,6.987422e-02,-9.924072e-03,-9.708625e-02,-5.695808e-02,-7.652462e-02,5.348470e-02,-8.375668e-02,9.968271e-02,-2.207760e-02,8.104055e-02,-6.228448e-02,-1.182556e-02,6.896236e-02,1.905396e-02,-7.568381e-03,2.529949e-03,1.477711e-02,-1.193616e-02,-6.128821e-02,-7.720685e-02,-6.975441e-02,-8.950181e-02,1.173528e-02,6.954420e-02,-2.817613e-02,-8.493783e-02,1.634830e+05,6.975713e+03,8000,8000,1.232497e+03,3.540139e+03,4.444444e-02,2.133333e-02,2.996254e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.108111e-02,5.555556e-02,0
6.796814e-02,7.402047e-02,6.335079e-02,7.556028e-02,1.420175e-02,9.280723e-02,2.130887e-02,2.078955e-02,-3.614045e-02,3.624084e-02,-8.960686e-02,-7.309072e-02,-7.395157e-02,3.104026e-02,-6.493348e-02,-3.177064e-02,-9.113767e-02,-5.325313e-02,9.284486e-02,1.827881e-03,8.708402e-02,-2.946413e-02,2.387843e-02,9.613981e-02,2.869250e-02,-9.090036e-02,-7.288582e-03,-3.304973e-02,6.436310e-03,-4.305076e-02,-7.554775e-02,3.365780e-02,3.627195e-02,7.342786e-02,-7.352370e-02,5.972406e-02,6.535375e-02,2.930999e-02,-5.901557e-02,-4.771586e-02,-1.630064e-02,8.359815e-03,-4.512409e-03,-6.508022e-03,1.671972e+05,6.989034e+03,8000,8000,1.994670e+03,3.282713e+03,4.444444e-02,2.133333e-02,3.012161e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.618737e-02,5.555556e-02,0
-4.077402e-02,6.584512e-03,9.241564e-02,-6.310088e-02,1.979676e-03,-3.124238e-02,5.394507e-02,6.057330e-02,-1.508802e-02,-5.917550e-02,-8.658211e-02,-6.027035e-02,-4.551983e-02,1.975778e-02,7.461670e-02,-7.435381e-02,9.163775e-02,3.663417e-02,4.839285e-02,9.657616e-02,-6.978510e-02,4.601706e-03,8.870188e-02,7.313720e-02,-2.158683e-02,-4.322650e-02,5.234597e-02,-5.190314e-02,-4.915353e-02,-8.318273e-02,7.282882e-02,-1.042022e-02,1.235725e-02,4.734219e-02,5.929777e-02,-1.049837e-02,-6.317449e-02,6.574657e-02,-9.380041e-02,8.934565e-02,1.539557e-02,7.507775e-02,2.171309e-02,-4.966808e-02,1.662010e+05,6.096739e+03,8000,7.863755e+03,1.393168e+03,4.105299e+03,4.430597e-02,2.133333e-02,3.076301e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.851493e-02,5.555556e-02,0
-9.010037e-04,6.489192e-02,7.079448e-02,1.916599e-02,-5.196525e-02,-6.270146e-02,4.867810e-02,-5.255719e-02,7.898178e-03,4.985616e-02,-5.435018e-02,-6.509976e-02,-9.205286e-02,-7.048623e-02,7.028778e-02,-7.907282e-02,-5.527099e-02,-9.344856e-02,3.527133e-02,-5.365937e-02,-1.677985e-02,6.316693e-03,3.584259e-02,2.575029e-03,-4.017753e-02,-7.892307e-02,-4.301357e-02,5.377057e-02,2.815654e-02,6.026614e-02,3.424106e-03,-5.358000e-02,2.559239e-02,-3.919890e-02,-9.409425e-02,8.066624e-02,-1.592609e-02,-1.477384e-02,4.825035e-02,8.969168e-02,-8.549689e-02,-6.545978e-02,-3.552850e-02,-5.031515e-02,1.653662e+05,6600,8000,7.996042e+03,1.514112e+03,3.252626e+03,4.444444e-02,2.133333e-02,2.973737e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.757875e-02,5.555556e-02,0
-5.636187e-03,9.636488e-02,-7.341875e-02,-4.330751e-02,6.012823e-02,3.295538e-02,-4.424832e-02,-3.707048e-02,-1.601035e-02,2.055735e-02,4.386775e-02,7.146007e-02,3.622229e-02,-5.260359e-02,8.514411e-02,5.623908e-02,-3.852370e-02,-3.900687e-02,7.623366e-02,-7.478430e-02,-1.728166e-02,-7.213977e-02,-2.455654e-02,-1.511251e-02,-5.407010e-03,-1.543164e-02,-7.944869e-02,5.451605e-02,-7.255880e-02,-1.514153e-02,-4.560878e-02,-3.979841e-02,3.448415e-02,3.557345e-03,-6.198259e-02,-6.173112e-03,-3.209183e-02,4.089944e-02,-5.478096e-02,6.899763e-02,5.245933e-03,1.239146e-04,-4.926284e-02,-6.276887e-02,1.650854e+05,6.402663e+03,8000,8000,1.779762e+03,3.660591e+03,4.444444e-02,2.133333e-02,2.934549e-02,4.344444e-02,5.555556e-03,1.722222e-02,1.111111e-02,1.377546e-02,5.555556e-02,0
-8.250545e-02,-2.004900e-02,-4.407576e-02,-1.529799e-02,-4.042735e-04,3.200304e-02,-7.527722e-04,2.409364e-02,1.648797e-02,-1.433352e-02,-9.900473e-02,-6.109672e-02,-3.595867e-02,-7.060437e-02,1.973278e-02,2.229990e-02,1.865192e-05,-3.583022e-02,3.065161e-02,-6.194330e-02,2.669217e-02,-4.445745e-02,6.544007e-02,-2.709531e-02,4.667322e-02,-6.151642e-02,-3.710820e-03,6.071893e-02,-2.060236e-02,-6.768519e-02,2.979644e-02,5.066516e-02,-4.396147e-02,-9.727628e-03,8.008978e-02,7.439713e-02,4.143752e-02,1.818012e-02,6.347645e-02,8.152893e-02,-9.949849e-02,-2.055445e-02,1.228194e-02,4.678463e-02,1.664352e+05,6.580603e+03,8000,8000,1.428216e+03,3.181182e+03,4.444444e-02,2.133333e-02,3.016009e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,3.048295e-02,5.555556e-02,0
7.314964e-03,5.498908e-02,-2.140802e-02,9.789043e-02,3.042939e-03,-4.235320e-03,4.988849e-02,1.453766e-02,-2.750694e-02,-2.151043e-03,-6.217233e-02,-2.128332e-02,-9.400765e-02,-7.494188e-03,-4.510518e-02,5.343172e-03,-9.414558e-02,1.101735e-02,-4.140042e-02,1.549814e-02,-9.882380e-02,4.698840e-02,-1.129923e-02,3.956833e-02,-6.299133e-02,-8.747604e-02,-2.437828e-02,3.919930e-02,-7.943633e-02,-6.083315e-02,-9.209470e-03,2.422984e-02,5.002485e-02,-7.805300e-02,2.492472e-02,-2.252790e-02,3.401807e-02,-5.928792e-02,5.583760e-03,-6.556749e-02,-9.626380e-02,-2.609951e-03,-6.316444e-02,2.766867e-02,1.644824e+05,7.060162e+03,8000,7.937977e+03,1.465851e+03,3.674191e+03,4.444444e-02,2.133333e-02,2.993780e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.120069e-02,5.555556e-02,0
2.130709e-02,-9.404341e-02,-7.065052e-02,-4.320335e-02,-9.902559e-02,3.383156e-02,7.405159e-02,9.393662e-03,8.632810e-03,2.314519e-02,-3.956370e-02,-2.665360e-02,1.498795e-02,6.184332e-02,-5.968067e-02,-3.449519e-02,4.858425e-02,-3.181595e-02,-9.047781e-02,-6.872861e-02,4.655397e-02,-1.193243e-02,3.263136e-02,-5.221801e-02,9.971982e-02,-5.142430e-02,8.816568e-02,-5.655605e-02,-4.871231e-04,6.423539e-02,4.331761e-02,4.111608e-02,-1.191189e-02,5.083501e-02,8.399072e-02,-1.172965e-02,5.593097e-03,-8.679288e-02,-2.184539e-02,-6.552287e-03,7.902754e-02,-7.788851e-02,4.622752e-02,9.094234e-03,1.652911e+05,6.449359e+03,8000,8000,1.656969e+03,3.024096e+03,4.444444e-02,2.133333e-02,3.114827e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.728648e-02,5.555556e-02,0
-3.893729e-02,-9.749543e-02,-4.634743e-02,5.934910e-02,8.599862e-02,2.506623e-02,-7.343850e-02,5.151407e-02,5.381069e-03,5.077381e-02,7.172234e-02,8.950831e-02,3.090751e-02,7.085164e-02,4.851761e-02,4.542024e-02,7.175815e-02,8.460061e-02,8.041520e-02,-2.084995e-02,-6.122703e-02,-9.775275e-04,2.702499e-02,7.604400e-02,8.050731e-02,-3.856785e-02,5.067601e-02,-4.351439e-02,-2.628463e-02,-4.145469e-02,-1.726185e-02,-5.705686e-02,-3.620280e-02,-7.561604e-02,9.260365e-02,7.966019e-04,8.462014e-02,4.923203e-02,-8.458942e-03,5.092445e-02,2.560462e-02,-3.924831e-02,4.331863e-03,4.246244e-02,1.694750e+05,7.076767e+03,8000,8000,1.653503e+03,4.150343e+03,4.444444e-02,2.133333e-02,3.074505e-02,4.344444e-02,5.555556e-03,1.722222e-02,1.111111e-02,1.649607e-02,5.555556e-02,0
-4.498919e-02,-7.838650e-02,-6.174559e-02,-2.259075e-02,7.081196e-02,-4.583102e-02,2.527176e-02,2.471036e-02,-1.839057e-02,-8.993297e-02,4.896677e-02,-4.085489e-02,-2.030836e-02,-2.455209e-02,3.272053e-02,-8.273334e-02,9.977984e-03,-9.691564e-02,9.660780e-02,1.968544e-02,-8.319574e-02,6.591474e-02,7.786311e-03,8.415231e-03,6.503507e-02,-9.360316e-02,7.559208e-02,-9.307320e-02,3.863891e-02,1.749690e-02,2.834984e-02,-2.518396e-02,-4.490759e-02,1.881716e-03,7.716462e-02,1.305793e-02,3.262978e-02,-1.172415e-02,9.442782e-02,4.850449e-02,-2.901950e-02,3.070621e-02,8.523282e-03,7.681124e-02,1.658889e+05,6.117475e+03,8000,7.937695e+03,1.403209e+03,3.821643e+03,4.439653e-02,2.133333e-02,3.101303e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.837764e-02,5.555556e-02,0
